Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-January-2018,2.65,2.65,2.65,2.65,2.650000000000000000,500,1,1325.00,500,100.00,0.00,0.00
1-January-2018,2.53,2.53,2.53,2.53,2.530000000000000000,600,1,1518.00,600,100.00,0.00,0.00
29-December-2017,2.66,2.66,2.53,2.53,2.576000000000000000,500,3,1288.00,500,100.00,0.13,-0.13
28-December-2017,2.66,2.66,2.66,2.66,2.659704090513489991,1149,5,3056.00,1149,100.00,0.00,0.00
27-December-2017,2.54,2.54,2.54,2.54,2.533333333333333333,15,3,38.00,15,100.00,0.00,0.00
26-December-2017,2.54,2.54,2.54,2.54,2.000000000000000000,1,1,2.00,1,100.00,0.00,0.00
20-December-2017,2.67,2.67,2.54,2.54,2.576705780095610604,4602,11,11858.00,4602,100.00,0.13,-0.13
19-December-2017,2.67,2.67,2.67,2.67,2.670000000000000000,100,1,267.00,100,100.00,0.00,0.00
18-December-2017,2.81,2.81,2.67,2.67,2.775373134328358208,1340,8,3719.00,1340,100.00,0.14,-0.14
15-December-2017,2.81,2.81,2.81,2.81,2.800000000000000000,50,1,140.00,50,100.00,0.00,0.00
14-December-2017,2.95,2.95,2.95,2.95,2.950000000000000000,200,2,590.00,200,100.00,0.00,0.00
13-December-2017,3.04,3.04,2.89,2.95,2.945921381504203590,4401,6,12965.00,4401,100.00,0.15,-0.09
12-December-2017,3.20,3.25,3.04,3.04,3.187020648967551622,3390,9,10804.00,3390,100.00,0.21,-0.16
11-December-2017,3.20,3.20,3.20,3.20,3.200000000000000000,500,2,1600.00,500,100.00,0.00,0.00
7-December-2017,3.20,3.20,3.19,3.20,3.197142857142857142,350,5,1119.00,350,100.00,0.01,0.00
6-December-2017,3.19,3.19,3.19,3.19,3.175000000000000000,40,1,127.00,40,100.00,0.00,0.00
5-December-2017,3.19,3.19,3.19,3.19,3.188747731397459165,551,4,1757.00,551,100.00,0.00,0.00
1-December-2017,3.19,3.19,3.19,3.19,3.189959294436906377,8107,5,25861.00,8107,100.00,0.00,0.00
29-November-2017,3.35,3.35,3.35,3.35,3.349900596421471172,4527,10,15165.00,4527,100.00,0.00,0.00
28-November-2017,3.52,3.52,3.52,3.52,3.517647058823529411,255,1,897.00,255,100.00,0.00,0.00
27-November-2017,3.70,3.70,3.70,3.70,3.700000000000000000,1050,4,3885.00,1050,100.00,0.00,0.00
24-November-2017,3.85,3.85,3.85,3.85,3.840000000000000000,50,1,192.00,50,100.00,0.00,0.00
22-November-2017,3.85,3.85,3.85,3.85,3.840000000000000000,50,1,192.00,50,100.00,0.00,0.00
21-November-2017,3.86,3.86,3.86,3.86,3.860000000000000000,50,1,193.00,50,100.00,0.00,0.00
20-November-2017,3.86,3.86,3.86,3.86,3.860000000000000000,50,3,193.00,50,100.00,0.00,0.00
