Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-June-2018,1053.80,1069.00,1035.05,1042.95,1043.861586077426556395,19709,773,20573468.00,1429,7.25,33.95,-10.85
20-June-2018,1066.80,1089.65,1041.05,1053.80,1058.129099284033445150,39946,1635,42268025.00,4665,11.68,48.60,-13.00
19-June-2018,1080.00,1123.80,1057.05,1066.80,1083.063400698338800126,47255,1946,51180161.00,9418,19.93,66.75,-13.20
18-June-2018,1106.95,1129.60,1078.55,1095.95,1103.824538636233515906,52399,2990,57839302.00,10713,20.45,51.05,-11.00
15-June-2018,1057.00,1126.95,1057.00,1104.45,1096.281320376752808848,80371,3666,88109226.00,11770,14.64,69.95,47.45
14-June-2018,1039.00,1065.45,1025.05,1057.10,1051.536345045547499535,21516,920,22624856.00,4519,21.00,40.40,18.10
13-June-2018,1018.00,1050.40,1018.00,1036.35,1037.308208811469770769,36339,1662,37694743.00,8484,23.35,32.40,18.35
12-June-2018,994.00,1031.80,994.00,1015.65,1021.633400867045726858,45903,2019,46896038.00,7538,16.42,37.80,21.65
11-June-2018,978.00,1018.00,978.00,994.10,1005.290142464412355643,351386,2830,353244882.00,8799,2.50,40.00,16.10
8-June-2018,919.00,989.00,918.60,977.65,971.581894484412470023,66720,2839,64823944.00,15044,22.55,70.40,58.65
7-June-2018,914.00,935.05,914.00,927.95,926.147332919144404011,11267,561,10434902.00,3701,32.85,21.05,13.95
6-June-2018,902.00,928.00,901.50,912.30,910.234556432884347422,10765,459,9798675.00,3029,28.14,26.50,10.30
5-June-2018,910.00,924.40,897.60,911.05,913.534751073868037462,14201,755,12973107.00,2906,20.46,26.80,1.05
4-June-2018,933.00,945.40,925.05,930.25,932.384197828709288299,8290,544,7729465.00,2485,29.98,20.35,-2.75
1-June-2018,953.00,961.50,931.00,940.70,943.781845790450480850,11854,647,11187590.00,3965,33.45,30.50,-12.30
31-May-2018,981.00,985.00,953.60,962.25,969.747824711279860781,12642,611,12259552.00,4397,34.78,31.40,-18.75
30-May-2018,999.95,1010.00,980.00,984.55,992.149045226130653266,9950,558,9871883.00,2642,26.55,30.00,-15.40
29-May-2018,1040.10,1041.00,1005.60,1015.85,1024.367864518793886823,12105,530,12399973.00,3131,25.87,35.40,-24.25
28-May-2018,1020.00,1056.90,1002.55,1050.45,1036.845031905195989061,21940,1097,22748380.00,5400,24.61,54.35,30.45
25-May-2018,976.00,1007.55,975.00,998.00,993.506723858103408300,8626,532,8569989.00,2331,27.02,32.55,22.00
24-May-2018,976.00,1005.00,965.25,976.20,974.869708146247594611,12472,642,12158575.00,2790,22.37,39.75,0.20
23-May-2018,984.00,1010.10,980.00,985.00,994.160842602618367949,10159,584,10099680.00,3208,31.58,30.10,1.00
22-May-2018,977.00,998.40,963.35,992.85,984.112505978000956480,16728,940,16462234.00,5877,35.13,35.05,15.85
21-May-2018,1020.00,1020.00,978.00,986.80,990.319605721138377840,34189,1243,33858037.00,12857,37.61,42.00,-33.20
18-May-2018,1055.45,1055.50,1021.00,1023.55,1036.584650954653937947,13408,715,13898527.00,2884,21.51,34.50,-31.90
17-May-2018,1056.05,1075.00,1046.20,1053.70,1057.919768054823405376,9485,581,10034369.00,2633,27.76,28.80,-2.35
16-May-2018,1035.00,1068.00,1030.00,1061.05,1053.941909210683914241,8349,509,8799361.00,1733,20.76,38.00,26.05
15-May-2018,1054.00,1084.50,1040.10,1049.00,1054.432489451476793248,9954,649,10495821.00,2495,25.07,44.40,-5.00
14-May-2018,1059.40,1095.00,1051.15,1065.10,1065.020237094105200336,36863,1738,39259841.00,10277,27.88,43.85,5.70
11-May-2018,1095.00,1100.00,1053.00,1059.40,1066.273099601030964234,28323,1437,30200053.00,7165,25.30,47.00,-35.60
10-May-2018,1144.15,1145.00,1094.75,1101.30,1117.710848983392829427,19329,1110,21604233.00,5517,28.54,50.25,-42.85
